6.75000000000000e-01 -1.43187479497892e+00 -1.42142859165918e+00 -1.33245368186201e+00
7.00000000000000e-01 -1.43628509518518e+00 -1.42708542077247e+00 -1.33297509416798e+00
7.25000000000000e-01 -1.44088787491916e+00 -1.43290653752592e+00 -1.33359844838702e+00
7.50000000000000e-01 -1.44568391763034e+00 -1.43888211508628e+00 -1.33433464993223e+00
7.75000000000000e-01 -1.45067377276064e+00 -1.44500440393627e+00 -1.33519468154038e+00
8.00000000000000e-01 -1.45585774809436e+00 -1.45126747633853e+00 -1.33618954516167e+00
8.25000000000000e-01 -1.46123590661917e+00 -1.45766696759728e+00 -1.33733021216332e+00
8.50000000000000e-01 -1.46680806727851e+00 -1.46419982568982e+00 -1.33862758121934e+00
8.75000000000000e-01 -1.47257380901421e+00 -1.47086407692258e+00 -1.34009244316741e+00
9.00000000000000e-01 -1.47853247752465e+00 -1.47765861224111e+00 -1.34173545208358e+00
9.25000000000000e-01 -1.48468319421700e+00 -1.48458299655120e+00 -1.34356710183651e+00
9.50000000000000e-01 -1.49102486687079e+00 -1.49163730175482e+00 -1.34559770741984e+00
9.75000000000000e-01 -1.49755620159198e+00 -1.49882196304536e+00 -1.34783739041379e+00
1.00000000000000e+00 -1.50427571568580e+00 -1.50613765723442e+00 -1.35029606798687e+00
1.02500000000000e+00 -1.51118175112256e+00 -1.51358520140492e+00 -1.35298344491093e+00
1.05000000000000e+00 -1.51827248833094e+00 -1.52116546992790e+00 -1.35590900812361e+00
1.07500000000000e+00 -1.52554596008140e+00 -1.52887932778218e+00 -1.35908202343020e+00
1.10000000000000e+00 -1.53300006527523e+00 -1.53672757812940e+00 -1.36251153399022e+00
1.12500000000000e+00 -1.54063258248195e+00 -1.54471092218521e+00 -1.36620636028216e+00
1.15000000000000e+00 -1.54844118310361e+00 -1.55282992956242e+00 -1.37017510128331e+00
1.17500000000000e+00 -1.55642344406850e+00 -1.56108501742315e+00 -1.37442613663932e+00
1.20000000000000e+00 -1.56457685998464e+00 -1.56947643695018e+00 -1.37896762963194e+00
1.22500000000000e+00 -1.57289885469697e+00 -1.57800426582124e+00 -1.38380753078220e+00
1.25000000000000e+00 -1.58138679221659e+00 -1.58666840553805e+00 -1.38895358195160e+00
1.27500000000000e+00 -1.59003798699935e+00 -1.59546858261957e+00 -1.39441332082559e+00
1.30000000000000e+00 -1.59884971356487e+00 -1.60440435281312e+00 -1.40019408568207e+00
1.32500000000000e+00 -1.60781921545577e+00 -1.61347510760797e+00 -1.40630302036384e+00
1.35000000000000e+00 -1.61694371354801e+00 -1.62268008245142e+00 -1.41274707938730e+00
1.37500000000000e+00 -1.62622041372341e+00 -1.63201836616986e+00 -1.41953303313129e+00
1.40000000000000e+00 -1.63564651392610e+00 -1.64148891118565e+00 -1.42666747305999e+00
1.42500000000000e+00 -1.64521921062514e+00 -1.65109054419716e+00 -1.43415681694185e+00
1.45000000000000e+00 -1.65493570470920e+00 -1.66082197705493e+00 -1.44200731403371e+00
1.47500000000000e+00 -1.66479320684024e+00 -1.67068181762194e+00 -1.45022505020524e+00
1.50000000000000e+00 -1.67478894229494e+00 -1.68066858045307e+00 -1.45881595298375e+00
1.52500000000000e+00 -1.68492015532488e+00 -1.69078069716742e+00 -1.46778579650367e+00
1.55000000000000e+00 -1.69518411306103e+00 -1.70101652642005e+00 -1.47714020634860e+00
1.57500000000000e+00 -1.70557810899623e+00 -1.71137436340576e+00 -1.48688466427661e+00
1.60000000000000e+00 -1.71609946607046e+00 -1.72185244884980e+00 -1.49702451282211e+00
1.62500000000000e+00 -1.72674553938826e+00 -1.73244897745758e+00 -1.50756495976963e+00
1.65000000000000e+00 -1.73751371859644e+00 -1.74316210580992e+00 -1.51851108249644e+00
1.67500000000000e+00 -1.74840142994424e+00 -1.75398995970120e+00 -1.52986783218246e+00
1.70000000000000e+00 -1.75940613805541e+00 -1.76493064092666e+00 -1.54164003788703e+00
1.72500000000000e+00 -1.77052534742985e+00 -1.77598223353174e+00 -1.55383241049301e+00
1.75000000000000e+00 -1.78175660370273e+00 -1.78714280954115e+00 -1.56644954651954e+00
1.77500000000000e+00 -1.79309749467853e+00 -1.79841043418929e+00 -1.57939891202725e+00
1.80000000000000e+00 -1.80454565115832e+00 -1.80978317067579e+00 -1.59245693355617e+00
1.82500000000000e+00 -1.81609874758419e+00 -1.82125908447167e+00 -1.60561158737146e+00
1.85000000000000e+00 -1.82775450251132e+00 -1.83283624720255e+00 -1.61885987152265e+00
1.87500000000000e+00 -1.83951067892804e+00 -1.84451274013545e+00 -1.63219889512493e+00
1.90000000000000e+00 -1.85136508443775e+00 -1.85628665729576e+00 -1.64562587404493e+00
1.92500000000000e+00 -1.86331557131583e+00 -1.86815610824023e+00 -1.65913812672182e+00
1.95000000000000e+00 -1.87536003645380e+00 -1.88011922051138e+00 -1.67273307012591e+00
1.97500000000000e+00 -1.88749642120571e+00 -1.89217414179742e+00 -1.68640821585561e+00
2.00000000000000e+00 -1.89972271114243e+00 -1.90431904182105e+00 -1.70016116637280e+00

